age,occupation,marital_status,education_level,credit_default,housing_loan,personal_loan,contact_method,last_contact_month,last_contact_day_of_week,last_contact_duration,campaign_contacts,days_since_previous_contact,previous_contacts,previous_campaign_outcome,employment_variation_rate,consumer_price_index,consumer_confidence_index,euribor_3_month_rate,number_employed,subscription_status
29,Admin,Single,University Degree,No,Yes,No,Cellular,11,Tuesday,224,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
30,Admin,Single,University Degree,No,No,No,Cellular,11,Tuesday,55,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
36,Admin,Married,High School,No,Yes,Yes,Telephone,11,Tuesday,52,3,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
33,Management,Married,University Degree,No,Yes,No,Cellular,11,Tuesday,341,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
32,Blue-collar,Married,Basic (9 Years),No,Yes,No,Telephone,11,Tuesday,47,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
32,Blue-collar,Married,Basic (9 Years),No,No,No,Cellular,11,Tuesday,55,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
40,Blue-collar,Married,Basic (9 Years),No,No,No,Cellular,11,Tuesday,71,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
33,Admin,Married,University Degree,No,Yes,No,Cellular,11,Tuesday,52,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
39,Services,Divorced,High School,No,Yes,No,Cellular,11,Tuesday,46,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
50,Housemaid,Divorced,Professional Course,No,Yes,No,Cellular,11,Tuesday,132,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
56,Self-employed,Divorced,High School,No,No,No,Cellular,11,Tuesday,79,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
29,Blue-collar,Married,Basic (9 Years),No,Yes,No,Cellular,11,Tuesday,42,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
32,Blue-collar,Married,Basic (9 Years),No,Yes,Yes,Cellular,11,Tuesday,295,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
40,Admin,Married,High School,No,Yes,No,Cellular,11,Tuesday,134,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
38,Technician,Single,Professional Course,No,No,Yes,Cellular,11,Tuesday,76,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
39,Services,Divorced,High School,No,Yes,No,Cellular,11,Tuesday,194,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
33,Blue-collar,Married,Basic (9 Years),No,No,No,Cellular,11,Tuesday,214,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
31,Admin,Divorced,University Degree,No,Yes,No,Telephone,11,Tuesday,51,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
42,Self-employed,Divorced,University Degree,No,Yes,No,Cellular,11,Tuesday,278,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
43,Management,Married,University Degree,No,No,No,Cellular,11,Tuesday,188,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
38,Blue-collar,Married,Basic (9 Years),No,Yes,No,Cellular,11,Tuesday,154,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
52,Admin,Married,University Degree,No,Yes,Yes,Cellular,11,Tuesday,79,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
43,Technician,Married,Professional Course,No,Yes,No,Telephone,11,Tuesday,89,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
31,Blue-collar,Single,Basic (9 Years),No,No,No,Cellular,11,Tuesday,58,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
33,Self-employed,Married,University Degree,No,Yes,No,Cellular,11,Tuesday,84,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
43,Entrepreneur,Married,Basic (4 Years),No,Yes,No,Cellular,11,Tuesday,145,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
31,Admin,Divorced,University Degree,No,Yes,No,Cellular,11,Tuesday,346,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
52,Management,Married,High School,No,Yes,No,Cellular,11,Tuesday,75,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
40,Blue-collar,Married,Basic (4 Years),No,No,No,Cellular,11,Tuesday,181,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
38,Blue-collar,Married,Basic (9 Years),No,No,No,Cellular,11,Tuesday,213,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
38,Management,Married,University Degree,No,Yes,Yes,Cellular,11,Tuesday,353,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
51,Admin,Married,University Degree,No,No,No,Cellular,11,Tuesday,104,2,1,1,Success,-0.1,93.2,-42.0,4.153,5195.8,No
37,Management,Divorced,High School,No,Yes,No,Cellular,11,Tuesday,1268,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
33,Management,Married,University Degree,No,Yes,No,Cellular,11,Tuesday,47,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
36,Housemaid,Divorced,Basic (9 Years),No,Yes,No,Cellular,11,Tuesday,59,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
39,Admin,Married,University Degree,No,No,No,Cellular,11,Tuesday,108,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
36,Technician,Divorced,High School,No,No,No,Cellular,11,Tuesday,132,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
33,Admin,Married,High School,No,Yes,No,Cellular,11,Tuesday,273,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
46,Blue-collar,Married,Basic (9 Years),No,Yes,No,Cellular,11,Tuesday,50,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
29,Admin,Single,University Degree,No,Yes,No,Cellular,11,Tuesday,636,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
31,Management,Single,University Degree,No,Yes,No,Cellular,11,Tuesday,466,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
44,Entrepreneur,Divorced,Basic (6 Years),No,Yes,No,Cellular,11,Tuesday,132,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
31,Unemployed,Married,High School,Yes,No,No,Cellular,11,Tuesday,111,2,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
34,Blue-collar,Married,Professional Course,No,Yes,No,Cellular,11,Tuesday,135,3,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
46,Blue-collar,Married,Basic (9 Years),No,No,No,Cellular,11,Tuesday,281,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
35,Management,Married,Basic (4 Years),No,No,No,Cellular,11,Tuesday,276,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
43,Entrepreneur,Married,Basic (9 Years),No,Yes,Yes,Cellular,11,Tuesday,74,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
31,Admin,Married,University Degree,No,Yes,No,Cellular,11,Tuesday,71,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
54,Admin,Divorced,University Degree,No,Yes,No,Cellular,11,Tuesday,79,2,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
30,Management,Married,University Degree,No,Yes,Yes,Cellular,11,Tuesday,196,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
43,Blue-collar,Single,Basic (4 Years),No,Yes,No,Cellular,11,Tuesday,175,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
48,Services,Married,High School,No,Yes,No,Cellular,11,Tuesday,71,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
52,Management,Married,University Degree,No,Yes,No,Cellular,11,Tuesday,67,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
54,Technician,Married,Professional Course,No,Yes,No,Cellular,11,Tuesday,149,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
56,Technician,Single,Professional Course,No,Yes,No,Cellular,11,Tuesday,635,5,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
39,Admin,Single,High School,No,Yes,Yes,Cellular,11,Tuesday,95,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
51,Admin,Married,High School,No,Yes,No,Cellular,11,Tuesday,280,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
39,Services,Married,High School,No,Yes,No,Cellular,11,Tuesday,107,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
39,Services,Married,Basic (9 Years),No,Yes,No,Cellular,11,Tuesday,51,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
37,Technician,Married,Professional Course,No,Yes,No,Cellular,11,Tuesday,850,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
47,Housemaid,Divorced,Professional Course,No,No,Yes,Cellular,11,Tuesday,253,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
37,Blue-collar,Married,High School,No,No,No,Cellular,11,Tuesday,118,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
36,Admin,Married,High School,No,No,No,Cellular,11,Tuesday,141,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
35,Blue-collar,Married,Basic (4 Years),No,No,No,Cellular,11,Tuesday,169,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
48,Services,Married,High School,No,Yes,No,Cellular,11,Tuesday,835,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
37,Blue-collar,Divorced,Basic (6 Years),No,No,No,Cellular,11,Tuesday,200,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
39,Self-employed,Married,University Degree,No,Yes,No,Cellular,11,Tuesday,95,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
39,Self-employed,Married,University Degree,No,Yes,No,Cellular,11,Tuesday,122,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
48,Admin,Single,University Degree,No,No,No,Cellular,11,Tuesday,148,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
33,Admin,Married,University Degree,No,Yes,No,Cellular,11,Tuesday,51,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
32,Blue-collar,Married,Basic (4 Years),No,No,No,Cellular,11,Tuesday,132,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
38,Blue-collar,Married,Basic (9 Years),No,No,No,Cellular,11,Tuesday,180,2,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
30,Technician,Single,Professional Course,No,No,Yes,Cellular,11,Tuesday,835,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,Yes
36,Unemployed,Married,Basic (6 Years),No,Yes,No,Cellular,11,Tuesday,144,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
50,Services,Married,High School,No,Yes,No,Cellular,11,Tuesday,90,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
50,Services,Married,High School,No,Yes,No,Cellular,11,Tuesday,129,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
34,Blue-collar,Married,Basic (9 Years),No,No,No,Cellular,11,Tuesday,54,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
30,Technician,Married,Professional Course,No,Yes,No,Cellular,11,Tuesday,613,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
54,Entrepreneur,Married,Basic (4 Years),No,Yes,No,Cellular,11,Tuesday,150,2,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
52,Admin,Single,Basic (9 Years),No,Yes,No,Cellular,11,Tuesday,296,1,6,1,Success,-0.1,93.2,-42.0,4.153,5195.8,No
40,Services,Married,High School,No,Yes,No,Cellular,11,Tuesday,66,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
30,Unemployed,Married,High School,No,No,Yes,Cellular,11,Tuesday,155,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
30,Unemployed,Married,High School,No,No,No,Cellular,11,Tuesday,145,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
34,Blue-collar,Single,High School,No,Yes,No,Cellular,11,Tuesday,117,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
33,Entrepreneur,Single,University Degree,No,Yes,No,Cellular,11,Tuesday,435,4,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
32,Admin,Married,University Degree,No,Yes,No,Cellular,11,Tuesday,266,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
37,Blue-collar,Divorced,Basic (6 Years),No,Yes,Yes,Cellular,11,Tuesday,963,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
52,Technician,Married,High School,No,Yes,No,Cellular,11,Tuesday,385,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
34,Blue-collar,Single,High School,No,Yes,No,Cellular,11,Tuesday,257,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
36,Blue-collar,Married,Basic (9 Years),No,Yes,No,Cellular,11,Tuesday,99,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
34,Technician,Single,University Degree,No,Yes,No,Cellular,11,Tuesday,82,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
40,Technician,Married,Professional Course,No,Yes,No,Cellular,11,Tuesday,130,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
29,Technician,Single,High School,No,Yes,No,Cellular,11,Tuesday,127,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
39,Management,Married,High School,No,Yes,No,Cellular,11,Tuesday,84,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
40,Management,Married,University Degree,No,No,No,Cellular,11,Tuesday,131,2,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
30,Unemployed,Married,High School,No,Yes,Yes,Cellular,11,Tuesday,924,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,Yes
52,Admin,Divorced,University Degree,No,Yes,Yes,Cellular,11,Tuesday,183,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
30,Admin,Divorced,University Degree,No,No,Yes,Cellular,11,Tuesday,198,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
49,Management,Married,University Degree,No,Yes,No,Cellular,11,Tuesday,37,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
49,Management,Married,University Degree,No,No,No,Cellular,11,Tuesday,188,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
47,Services,Married,High School,No,Yes,No,Cellular,11,Tuesday,99,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
49,Management,Married,University Degree,No,Yes,No,Cellular,11,Tuesday,197,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
30,Admin,Divorced,University Degree,No,No,No,Cellular,11,Tuesday,464,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
30,Admin,Divorced,University Degree,No,No,No,Cellular,11,Tuesday,453,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,Yes
36,Housemaid,Married,Basic (4 Years),No,No,No,Cellular,11,Tuesday,242,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
54,Entrepreneur,Married,Professional Course,No,Yes,Yes,Cellular,11,Tuesday,134,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
41,Admin,Married,High School,No,Yes,No,Cellular,11,Tuesday,62,4,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
36,Technician,Married,High School,No,No,No,Cellular,11,Tuesday,91,2,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
31,Management,Single,University Degree,No,No,No,Cellular,11,Tuesday,82,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
50,Admin,Divorced,Basic (9 Years),No,Yes,No,Cellular,11,Tuesday,128,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
44,Management,Married,Basic (9 Years),No,No,No,Cellular,11,Tuesday,638,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
33,Technician,Single,University Degree,No,No,No,Cellular,11,Tuesday,113,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
32,Technician,Divorced,Professional Course,No,Yes,No,Cellular,11,Tuesday,78,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
43,Blue-collar,Married,Basic (9 Years),No,No,Yes,Cellular,11,Tuesday,84,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
32,Technician,Divorced,Professional Course,No,Yes,No,Cellular,11,Tuesday,250,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
32,Technician,Divorced,Professional Course,No,No,No,Cellular,11,Tuesday,288,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
49,Blue-collar,Married,Basic (4 Years),No,No,No,Cellular,11,Tuesday,34,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
47,Admin,Divorced,High School,No,No,No,Cellular,11,Tuesday,352,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
51,Services,Divorced,High School,No,No,No,Cellular,11,Tuesday,119,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
43,Management,Married,University Degree,No,Yes,No,Cellular,11,Tuesday,89,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
41,Admin,Single,University Degree,No,No,No,Cellular,11,Tuesday,93,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
39,Admin,Married,University Degree,No,Yes,No,Cellular,11,Tuesday,305,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
51,Admin,Married,High School,No,Yes,No,Cellular,11,Tuesday,109,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
38,Technician,Married,Professional Course,No,Yes,No,Telephone,11,Tuesday,205,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
48,Admin,Married,University Degree,No,Yes,Yes,Cellular,11,Tuesday,122,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
31,Student,Single,High School,No,Yes,Yes,Cellular,11,Tuesday,107,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
35,Admin,Married,High School,No,Yes,No,Cellular,11,Tuesday,17,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
47,Services,Married,High School,No,Yes,No,Cellular,11,Tuesday,103,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
29,Blue-collar,Divorced,Basic (6 Years),No,Yes,No,Telephone,11,Tuesday,272,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
54,Retired,Married,High School,No,Yes,No,Cellular,11,Tuesday,145,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
47,Technician,Married,Professional Course,No,No,No,Cellular,11,Tuesday,233,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
54,Retired,Married,High School,No,No,No,Cellular,11,Tuesday,172,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
30,Services,Married,Basic (6 Years),No,No,No,Cellular,11,Tuesday,154,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
39,Services,Married,Basic (9 Years),No,No,No,Cellular,11,Tuesday,109,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
50,Self-employed,Married,University Degree,No,No,No,Telephone,11,Tuesday,103,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
39,Admin,Married,High School,No,Yes,No,Cellular,11,Tuesday,50,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
37,Unemployed,Single,University Degree,No,Yes,Yes,Cellular,11,Tuesday,95,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
49,Services,Married,High School,No,No,No,Cellular,11,Tuesday,48,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
38,Blue-collar,Married,Professional Course,No,Yes,No,Telephone,11,Tuesday,15,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
51,Admin,Married,Basic (6 Years),No,Yes,No,Cellular,11,Tuesday,122,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
53,Self-employed,Married,Basic (4 Years),No,No,No,Cellular,11,Tuesday,505,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
55,Admin,Married,High School,No,Yes,No,Cellular,11,Tuesday,106,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
51,Entrepreneur,Married,Basic (9 Years),No,No,No,Cellular,11,Tuesday,125,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
55,Admin,Married,High School,No,Yes,No,Cellular,11,Tuesday,191,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
44,Technician,Married,Professional Course,No,Yes,No,Cellular,11,Tuesday,75,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
57,Management,Married,University Degree,No,Yes,Yes,Cellular,11,Tuesday,609,2,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,Yes
54,Entrepreneur,Married,Professional Course,No,No,No,Cellular,11,Tuesday,1855,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,Yes
35,Management,Married,High School,No,Yes,No,Telephone,11,Tuesday,159,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
49,Admin,Married,Basic (9 Years),No,Yes,No,Cellular,11,Tuesday,204,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
48,Technician,Married,University Degree,No,Yes,No,Cellular,11,Tuesday,82,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
50,Management,Married,Basic (4 Years),No,Yes,No,Cellular,11,Tuesday,389,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
46,Self-employed,Married,Basic (4 Years),No,Yes,Yes,Cellular,11,Tuesday,162,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
31,Entrepreneur,Divorced,Basic (4 Years),No,No,No,Cellular,11,Tuesday,152,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
35,Management,Married,High School,No,Yes,No,Cellular,11,Tuesday,417,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
48,Technician,Married,University Degree,No,Yes,No,Cellular,11,Tuesday,208,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
35,Management,Single,University Degree,No,No,No,Telephone,11,Tuesday,52,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
50,Entrepreneur,Married,Basic (9 Years),No,No,No,Cellular,11,Tuesday,59,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
48,Technician,Married,University Degree,No,No,No,Cellular,11,Tuesday,346,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
50,Entrepreneur,Married,Basic (9 Years),No,Yes,No,Cellular,11,Tuesday,100,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
35,Admin,Divorced,University Degree,No,No,No,Cellular,11,Tuesday,35,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
50,Entrepreneur,Married,Basic (9 Years),No,No,No,Telephone,11,Tuesday,2,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
30,Admin,Single,University Degree,No,Yes,No,Cellular,11,Tuesday,288,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
35,Admin,Divorced,University Degree,No,Yes,No,Cellular,11,Tuesday,220,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
32,Technician,Single,University Degree,No,No,No,Cellular,11,Tuesday,77,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
52,Management,Married,Basic (6 Years),No,Yes,No,Cellular,11,Tuesday,97,3,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
51,Admin,Married,High School,No,No,Yes,Cellular,11,Tuesday,118,2,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
46,Technician,Married,Basic (9 Years),No,No,No,Cellular,11,Tuesday,530,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
32,Management,Married,University Degree,No,Yes,No,Cellular,11,Tuesday,118,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
53,Admin,Divorced,University Degree,No,Yes,No,Cellular,11,Tuesday,69,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
32,Services,Married,High School,No,No,No,Cellular,11,Tuesday,91,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
35,Management,Single,High School,No,Yes,No,Cellular,11,Tuesday,52,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
46,Technician,Married,Basic (9 Years),No,Yes,No,Cellular,11,Tuesday,226,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
53,Admin,Divorced,University Degree,No,No,Yes,Cellular,11,Tuesday,172,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
34,Services,Married,High School,No,Yes,No,Cellular,11,Tuesday,78,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
38,Admin,Single,High School,No,Yes,No,Cellular,11,Tuesday,90,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
33,Technician,Divorced,High School,No,No,No,Cellular,11,Tuesday,70,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
46,Technician,Married,Professional Course,No,Yes,No,Telephone,11,Tuesday,103,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
37,Entrepreneur,Single,University Degree,No,No,No,Cellular,11,Tuesday,199,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
40,Technician,Married,Professional Course,No,Yes,No,Cellular,11,Tuesday,110,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
30,Admin,Married,High School,No,Yes,No,Cellular,11,Tuesday,92,1,999,1,Failure,-0.1,93.2,-42.0,4.153,5195.8,No
29,Technician,Single,High School,No,No,Yes,Cellular,11,Tuesday,206,2,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
46,Admin,Divorced,High School,No,No,No,Cellular,11,Tuesday,91,1,999,0,Non-existent,-0.1,93.2,-42.0,4.153,5195.8,No
